Timestamp,Open,High,Low,Close,Volume,ATR_14,ATR_Low_Signal_14,ATR_High_Signal_14,BBL_25_2.5,BBM_25_2.5,BBU_25_2.5,BB_Cross_Lower_25_2.5,BB_Cross_Upper_25_2.5,Breakout_Bullish_Signal_10,Breakout_Bearish_Signal_10,MACD_8_21,MACD_Signal_7,MACD_Hist_8_21_7,MACD_Cross_Above_8_21_7,MACD_Cross_Below_8_21_7,EMA_34_Close,EMA_34_Close_Cross_Above,EMA_34_Close_Cross_Below,RSI_20,RSI_Oversold_Signal_20,RSI_Overbought_Signal_20,Volume_Spike_Signal_30_1.3,Strategy_Signal,Shares_Held,Cash_Balance,Portfolio_Value,Trade_Action
2025-05-30 11:45:48.765,2.20791926690276,2.20791926690276,2.20791926690276,2.20791926690276,3071707761.780416,0.001291415386288313,False,True,2.178476767663475,2.1960834827194176,2.2136901977753602,False,False,False,False,0.005605624855728575,0.004867051779989672,0.0007385730757389032,False,False,,False,False,81.95717146359007,False,True,False,SELL,0.0,10073.520563749811,10073.520563749811,
2025-05-30 11:50:48.532,2.207870672983011,2.207870672983011,2.207870672983011,2.207870672983011,3065994295.5827384,0.0012548331065994464,False,True,2.179070178850089,2.196927909498889,2.2147856401476895,False,False,False,False,0.005486937772328115,0.005022023278074283,0.0004649144942538326,False,False,,False,False,81.77774378874614,False,True,False,SELL,0.0,10073.520563749811,10073.520563749811,
2025-05-30 11:55:53.397,2.208075238994077,2.208075238994077,2.208075238994077,2.208075238994077,3061948037.548477,0.0012266346798106564,False,True,2.179909600160151,2.197781815770272,2.2156540313803936,False,False,False,False,0.005319032588097183,0.005096275605580008,0.00022275698251717543,False,False,,False,False,81.95282503762317,False,True,False,SELL,0.0,10073.520563749811,10073.520563749811,
2025-05-30 12:00:58.243,2.2085779216521466,2.2085779216521466,2.2085779216521466,2.2085779216521466,3061641621.892988,0.0011845038320843493,False,True,2.1806568372158854,2.1985951038661904,2.2165333705164953,False,False,False,False,0.005158865380850308,0.005111923049397583,4.694233145272498e-05,False,False,,False,False,82.3904701366671,False,True,False,SELL,0.0,10073.520563749811,10073.520563749811,
2025-05-30 12:05:59.106,2.2084309802328037,2.2084309802328037,2.2084309802328037,2.2084309802328037,3061844525.3531213,0.0010991542524090927,True,False,2.181403357387623,2.1993494972647833,2.2172956371419437,False,False,False,False,0.004922100999835699,0.005064467537007112,-0.00014236653717141293,False,True,2.198710973861685,False,False,81.78024796095062,False,True,False,HOLD,0.0,10073.520563749811,10073.520563749811,
2025-05-30 12:10:57.525,2.2079180996913332,2.2079180996913332,2.2079180996913332,2.2079180996913332,3066758566.9142523,0.0010069952906038055,True,False,2.1819052920934476,2.199968412377089,2.2180315326607305,False,False,False,False,0.004587907507817235,0.004945327529709643,-0.0003574200218924078,False,False,2.1992370953376645,False,False,79.61380250817098,False,True,False,HOLD,0.0,10073.520563749811,10073.520563749811,
2025-05-30 12:15:59.370,2.2061666960775366,2.2061666960775366,2.2061666960775366,2.2061666960775366,3336640453.6898427,0.0009850462795116968,True,False,2.1828352172829906,2.200563936233717,2.2182926551844435,False,False,False,False,0.004028941786238693,0.004716231093841905,-0.0006872893076032118,False,False,2.1996330725228,False,False,72.69180843698467,False,True,False,HOLD,0.0,10073.520563749811,10073.520563749811,
2025-05-30 12:20:45.050,2.2059444479429864,2.2059444479429864,2.2059444479429864,2.2059444479429864,3459033974.7623568,0.0009272846160292479,True,False,2.184098513036899,2.20118831100773,2.218278108978561,False,False,False,True,0.003523136636419455,0.004417957479486293,-0.0008948208430668379,False,False,2.199993722546811,False,False,71.8572785425469,False,True,False,HOLD,0.0,10073.520563749811,10073.520563749811,
2025-05-30 12:26:05.187,2.2036070022105134,2.2036070022105134,2.2036070022105134,2.2036070022105134,3459995135.3804684,0.0009744805119457871,True,False,2.1855875735540407,2.2017238527013103,2.21786013184858,False,False,False,True,0.002787384835587492,0.004010314318511593,-0.001222929482924101,False,False,2.200200195670451,False,False,63.75428303045405,False,False,False,HOLD,0.0,10073.520563749811,10073.520563749811,
2025-05-30 12:31:37.016,2.2010500246748914,2.2010500246748914,2.2010500246748914,2.2010500246748914,3464349480.2196803,0.0010735486159301516,True,False,2.186906886897872,2.202113617970875,2.217320349043878,False,False,False,True,0.001875080757885783,0.0034765059283551406,-0.0016014251704693575,False,False,2.2002487573278477,False,False,56.427289724816596,False,False,False,HOLD,0.0,10073.520563749811,10073.520563749811,
2025-05-30 12:35:32.915,2.201472136747571,2.201472136747571,2.201472136747571,2.201472136747571,3468598158.526829,0.0008737289477451147,True,False,2.1882218209969437,2.2024932782229802,2.2167647354490168,False,False,False,False,0.0012475657072790192,0.00291927087308611,-0.001671705165807091,False,False,2.2003186647232607,False,False,57.28043021598716,False,False,False,BUY,4575.0,1.7855381296740234,10073.520563749811,BUY
2025-05-30 12:40:58.005,2.2016883601631156,2.2016883601631156,2.2016883601631156,2.2016883601631156,3474418222.1117487,0.0008703317986987282,True,False,2.1897494259921455,2.2028911715906174,2.2160329171890893,False,False,False,False,0.000807057822886037,0.002391217610536092,-0.001584159787650055,False,False,2.2003969330341095,False,False,57.72672643234332,False,False,False,BUY,4575.0,1.7855381296740234,10074.509785875927,
2025-05-30 12:46:12.042,2.2030434175888356,2.2030434175888356,2.2030434175888356,2.2030434175888356,3480392391.601053,0.0009299424921601471,True,False,2.191391558991746,2.203320837421867,2.215250115851988,False,False,False,False,0.0006572202368362312,0.001957718267111127,-0.0013004980302748956,False,False,2.200548160722951,False,False,60.45224732746808,False,False,False,BUY,4575.0,1.7855381296740234,10080.709173598598,
2025-05-30 12:51:12.676,2.2037037019574908,2.2037037019574908,2.2037037019574908,2.2037037019574908,3481052879.591546,0.0008303157560913187,True,False,2.1931295383198037,2.2037529408684193,2.214376343417035,False,False,False,False,0.0006247013004254676,0.001624464025439712,-0.0009997627250142443,False,False,2.2007284773649247,False,False,61.718223211377016,False,False,False,BUY,4575.0,1.7855381296740234,10083.729974585194,
2025-05-30 12:56:22.018,2.20187862351652,2.20187862351652,2.20187862351652,2.20187862351652,3203968580.9509196,0.0009116068064078624,True,False,2.1946704289237315,2.204068340596283,2.2134662522688346,False,False,False,False,0.0003494311197971278,0.0013057057990290659,-0.0009562746792319381,False,False,2.2007942000021585,False,False,56.459641207754906,False,False,False,BUY,4575.0,1.7855381296740234,10075.380240717754,
2025-05-30 13:00:56.547,2.2006306898365025,2.2006306898365025,2.2006306898365025,2.2006306898365025,3217777926.8636026,0.0009972739321413293,False,True,2.195839418355967,2.204280149555554,2.212720880755141,False,False,False,True,-1.6133655190930796e-05,0.0009752459354740667,-0.0009913795906649975,False,False,2.200784856564121,False,True,53.1972871873911,False,False,False,SELL,0.0,10069.670944131673,10069.670944131673,SELL
2025-05-30 13:06:31.232,2.2009932030757464,2.2009932030757464,2.2009932030757464,2.2009932030757464,3201607255.7202353,0.0010085558770111763,False,True,2.19664826317626,2.204434334804125,2.2122204064319897,False,False,False,False,-0.00022668511810630676,0.0006747631720789733,-0.0009014482901852801,False,False,2.200796762079071,True,False,54.009867682432436,False,False,False,HOLD,0.0,10069.670944131673,10069.670944131673,
2025-05-30 13:11:34.005,2.203168602157536,2.203168602157536,2.203168602157536,2.203168602157536,3477719438.9789233,0.0011280356215626064,False,True,2.1972628813737756,2.204593188425204,2.2119234954766323,False,False,False,False,-8.532192724386434e-05,0.0004847418972482639,-0.0005700638244921282,False,False,2.2009322957978403,False,False,58.55511735895375,False,False,False,SELL,0.0,10069.670944131673,10069.670944131673,
2025-05-30 13:15:36.048,2.2016883434221604,2.2016883434221604,2.2016883434221604,2.2016883434221604,3481469847.758987,0.0012232725727078073,False,True,2.197513891962083,2.2046515952399357,2.2117892985177883,False,False,False,False,-0.00017802189032423144,0.0003190509503551401,-0.0004970728406793715,False,False,2.20097549851923,False,False,54.68406568845486,False,False,False,SELL,0.0,10069.670944131673,10069.670944131673,
2025-05-30 13:21:13.467,2.1981252666163558,2.1981252666163558,2.1981252666163558,2.1981252666163558,3216043876.1036167,0.0014411437344459582,False,True,2.1967592730263643,2.20450041085485,2.212241548683336,False,False,False,True,-0.0007078496894199482,6.232579041136803e-05,-0.0007701754798313162,False,False,2.20081262812478,False,True,46.83839518145393,False,False,False,SELL,0.0,10069.670944131673,10069.670944131673,
2025-05-30 13:26:11.585,2.1982337509612524,2.1982337509612524,2.1982337509612524,2.1982337509612524,3477314546.582039,0.001323792358095956,False,True,2.1959773756783436,2.204306764880366,2.2126361540823885,False,False,False,False,-0.0010539299931999757,-0.0002167381554914679,-0.0008371918377085077,False,False,2.2006652637154356,False,False,47.08172382701724,False,False,False,SELL,0.0,10069.670944131673,10069.670944131673,
2025-05-30 13:31:29.001,2.196177156643814,2.196177156643814,2.196177156643814,2.196177156643814,3366955596.3291187,0.0014548170854451164,False,True,2.194709975643924,2.203902071636094,2.2130941676282645,False,False,False,True,-0.00154739956294625,-0.0005494035073551635,-0.0009979960555910865,False,False,2.2004088004542,False,False,43.14127171071875,False,False,False,SELL,0.0,10069.670944131673,10069.670944131673,
2025-05-30 13:36:08.711,2.1943294106748215,2.1943294106748215,2.1943294106748215,2.1943294106748215,3374231624.290643,0.001419838530910798,False,True,2.193150445250311,2.2034340198931504,2.2137175945359897,False,False,False,True,-0.0021076901523726654,-0.000938975168609539,-0.0011687149837631265,False,False,2.2000614067525213,False,False,39.97699893833416,False,False,False,SELL,0.0,10069.670944131673,10069.670944131673,
2025-05-30 13:41:29.822,2.1941021156196867,2.1941021156196867,2.1941021156196867,2.1941021156196867,3486557950.4404793,0.0012534326394474224,False,True,2.1917877228830176,2.2029360560393108,2.214084389195604,False,False,False,True,-0.002491122441987681,-0.0013270119869540744,-0.0011641104550336066,False,False,2.199720875830645,False,False,39.600893103855256,False,False,False,SELL,0.0,10069.670944131673,10069.670944131673,
2025-05-30 13:45:20.285,2.1940893577600127,2.1940893577600127,2.1940893577600127,2.1940893577600127,3475931244.530401,0.0012241930528041742,False,True,2.1907752827570173,2.202355379524139,2.213935476291261,False,False,False,True,-0.002713585750723446,-0.0016736554278964173,-0.0010399303228270289,False,False,2.199399074798037,False,False,39.57889284699424,False,False,False,SELL,0.0,10069.670944131673,10069.670944131673,
2025-05-30 13:51:36.287,2.19015294826348,2.19015294826348,2.19015294826348,2.19015294826348,3118512986.507597,0.0014899206300175954,False,True,2.1889354824319383,2.201644726778568,2.2143539711251976,False,False,False,True,-0.0033329653826927874,-0.00208848291659551,-0.0012444824660972774,False,False,2.198870724710348,False,False,33.52906450854496,False,False,False,SELL,0.0,10069.670944131673,10069.670944131673,
2025-05-30 13:55:38.723,2.190452210115573,2.190452210115573,2.190452210115573,2.190452210115573,3482888979.6352015,0.0014145066604728093,False,True,2.1874983378084174,2.2009479882638705,2.2143976387193236,False,False,False,False,-0.003664280932139885,-0.0024824324204816037,-0.0011818485116582814,False,False,2.1983896667335037,False,False,34.33232888699253,False,False,False,SELL,0.0,10069.670944131673,10069.670944131673,
2025-05-30 14:07:37.880,2.186173375190987,2.186173375190987,2.186173375190987,2.186173375190987,3504343912.8455167,0.0016729745573250212,False,True,2.1852559127464692,2.200071913711747,2.214887914677025,False,False,False,True,-0.004386385786853353,-0.002958420762074541,-0.001427965024778812,False,False,2.1976915929310743,False,False,29.048991511141807,True,False,False,HOLD,0.0,10069.670944131673,10069.670944131673,
2025-05-30 14:10:39.662,2.1861903378031013,2.1861903378031013,2.1861903378031013,2.1861903378031013,3502972086.1541862,0.0015438234266924272,False,True,2.1835037236342285,2.199176410357785,2.2148490970813417,False,False,False,False,-0.0048061237090628595,-0.0034203464988216206,-0.0013857772102412388,False,False,2.197034378352333,False,False,29.094524739794252,True,False,False,HOLD,0.0,10069.670944131673,10069.670944131673,
2025-05-30 14:15:40.150,2.1843194451803014,2.1843194451803014,2.1843194451803014,2.1843194451803014,3491931970.0984144,0.0015883204940340281,False,True,2.181636216467414,2.1982119489556853,2.2147876814439567,False,False,False,True,-0.00525148745889048,-0.0038781317388388355,-0.0013733557200516448,False,False,2.1963078107425025,False,False,27.07706884696212,True,False,False,HOLD,0.0,10069.670944131673,10069.670944131673,
2025-05-30 14:21:34.726,2.1796411410139727,2.1796411410139727,2.1796411410139727,2.1796411410139727,3040366726.8845577,0.0018965912745400842,False,True,2.1788681451559238,2.1970808706085907,2.2152935960612576,False,False,False,True,-0.006074623233965237,-0.0044272546126204355,-0.0016473686213448017,False,False,2.195355429615158,False,False,22.897781965172555,True,False,False,HOLD,0.0,10069.670944131673,10069.670944131673,
2025-05-30 14:26:48.621,2.1802637707000843,2.1802637707000843,2.1802637707000843,2.1802637707000843,3494013672.8429646,0.0017856791748487946,False,True,2.1766317190315587,2.196044753593492,2.2154577881554256,False,False,False,False,-0.006452159313438788,-0.004933480787825024,-0.0015186785256137642,False,False,2.194493049105725,False,False,24.529685406790392,True,False,False,HOLD,0.0,10069.670944131673,10069.670944131673,
2025-05-30 14:30:33.557,2.1787737373209706,2.1787737373209706,2.1787737373209706,2.1787737373209706,3493625081.113729,0.001786377363687221,False,True,2.1744315241550254,2.194957925168612,2.2154843261821986,False,False,False,True,-0.00678441831207266,-0.005396215168886932,-0.0013882031431857273,False,False,2.1935948027180245,False,False,23.288025051379137,True,False,False,HOLD,0.0,10069.670944131673,10069.670944131673,
2025-05-30 14:35:52.962,2.1785944399730375,2.1785944399730375,2.1785944399730375,2.1785944399730375,3512938044.461326,0.0015446788309821141,False,True,2.1723920470532736,2.1939574226791128,2.215522798304952,False,False,False,True,-0.006905834057560956,-0.0057736198910554384,-0.0011322141665055171,False,False,2.192737639132597,False,False,23.13966323773242,True,False,False,HOLD,0.0,10069.670944131673,10069.670944131673,
2025-05-30 14:40:32.398,2.182062802474646,2.182062802474646,2.182062802474646,2.182062802474646,3530670332.712627,0.0017846701278901073,False,True,2.1711739906301193,2.1931979337911027,2.215221876952086,False,False,False,False,-0.006396730234814907,-0.0059293974769953055,-0.00046733275781960133,False,False,2.1921276484664283,False,False,31.965316372163514,False,False,False,SELL,0.0,10069.670944131673,10069.670944131673,
2025-05-30 14:46:14.337,2.1842220566520716,2.1842220566520716,2.1842220566520716,2.1842220566520716,3518789054.66229,0.001792002975032046,False,True,2.170482797197755,2.192507930587283,2.2145330639768113,False,False,False,False,-0.005623992534124156,-0.005853046241277518,0.0002290537071533618,True,False,2.1916759003627506,False,False,36.72657320262484,False,False,False,HOLD,0.0,10069.670944131673,10069.670944131673,
2025-05-30 14:52:01.680,2.184631195608024,2.184631195608024,2.184631195608024,2.184631195608024,3517148949.921599,0.0016892453312434671,False,True,2.170001693122242,2.191825644005079,2.2136495948879165,False,False,False,False,-0.0049102710134776295,-0.005617352434327545,0.0007070814208499157,False,False,2.1912733458053375,False,False,37.597608850677965,False,False,False,SELL,0.0,10069.670944131673,10069.670944131673,
2025-05-30 14:56:18.138,2.1831410224091026,2.1831410224091026,2.1831410224091026,2.1831410224091026,3253292454.8784347,0.0017794509129425151,False,True,2.1696045715950643,2.19102954819789,2.212454524800716,False,False,False,False,-0.004502101347960252,-0.005338539662735722,0.0008364383147754697,False,False,2.190808641611267,False,False,35.712744458527624,False,False,False,SELL,0.0,10069.670944131673,10069.670944131673,
2025-05-30 15:01:28.776,2.1811663211347883,2.1811663211347883,2.1811663211347883,2.1811663211347883,3154946158.3503475,0.0019195897282739643,False,True,2.1692177442325304,2.190128052964982,2.211038361697433,False,False,False,False,-0.004381849199313503,-0.005099367046880167,0.0007175178475666635,False,False,2.1902576518697536,False,False,33.378593349332974,False,False,False,SELL,0.0,10069.670944131673,10069.670944131673,
2025-05-30 15:06:09.295,2.1810863714771753,2.1810863714771753,2.1810863714771753,2.1810863714771753,3139888735.074083,0.0016441283112082722,True,False,2.1688496023069956,2.1892963628834083,2.209743123459821,False,False,False,False,-0.004218798661384859,-0.00487922495050634,0.0006604262891214806,False,False,2.1897335787044634,False,False,33.28587678299314,False,False,False,BUY,4616.0,1.7762533930308564,10069.670944131673,BUY
2025-05-30 15:10:55.598,2.1830557950114007,2.1830557950114007,2.1830557950114007,2.1830557950114007,3157512416.122548,0.00176342557421773,True,False,2.1688060111202856,2.188593367090404,2.208380723060522,False,False,False,False,-0.003759670975297169,-0.004599336456704047,0.0008396654814068778,False,False,2.18935199106486,False,False,37.76817508100449,False,False,False,BUY,4616.0,1.7762533930308564,10078.761803165657,
2025-05-30 15:16:27.488,2.184110409594772,2.184110409594772,2.184110409594772,2.184110409594772,3160855669.4376802,0.0015331241212738053,True,False,2.169109457064175,2.1879180553511652,2.2067266536381553,False,False,False,False,-0.0032205975453920566,-0.00425465172887605,0.0010340541834839932,False,False,2.189052472123712,False,False,40.03899613374958,False,False,False,BUY,4616.0,1.7762533930308564,10083.629904082498,
2025-05-30 15:20:55.768,2.1864241423358344,2.1864241423358344,2.1864241423358344,2.1864241423358344,3274838275.717216,0.0016971791304843783,True,False,2.1701937621923957,2.187248276958297,2.2043027917241984,False,False,True,False,-0.002470548446221077,-0.0038086259082123065,0.0013380774619912296,False,False,2.188902281850119,False,False,44.69912763525281,False,False,False,BUY,4616.0,1.7762533930308564,10094.310094415243,
2025-05-30 15:26:43.951,2.1894634502288377,2.1894634502288377,2.1894634502288377,2.1894634502288377,3273619920.664587,0.001780637364070335,False,True,2.171387987534573,2.186759281230564,2.202130574926555,False,False,True,False,-0.0014911995932567201,-0.00322926932947341,0.0017380697362166897,False,False,2.188934348614617,True,False,50.06535582890935,False,False,False,HOLD,4616.0,1.7762533930308564,10108.339539649345,
2025-05-30 15:30:20.707,2.1912911901914565,2.1912911901914565,2.1912911901914565,2.1912911901914565,3277872047.874389,0.0015770256352339068,True,False,2.172081177169915,2.186485918173568,2.200890659177221,False,False,True,False,-0.000528599205296576,-0.0025541017984292013,0.0020255025931326253,False,False,2.1890690252761504,False,False,52.955140196331925,False,False,False,BUY,4616.0,1.7762533930308564,10116.776387316793,
