Timestamp,Open,High,Low,Close,Volume,ATR_14,ATR_Low_Signal_14,ATR_High_Signal_14,BBL_15_1.5,BBM_15_1.5,BBU_15_1.5,BB_Cross_Lower_15_1.5,BB_Cross_Upper_15_1.5,Breakout_Bullish_Signal_20,Breakout_Bearish_Signal_20,MACD_8_21,MACD_Signal_5,MACD_Hist_8_21_5,MACD_Cross_Above_8_21_5,MACD_Cross_Below_8_21_5,SMA_20_Close,SMA_20_Close_Cross_Above,SMA_20_Close_Cross_Below,RSI_20,RSI_Oversold_Signal_20,RSI_Overbought_Signal_20,Volume_Spike_Signal_30_1.3,Strategy_Signal,Shares_Held,Cash_Balance,Portfolio_Value,Trade_Action
2025-05-26 12:26:53.074,109782.93642833926,109782.93642833926,109782.93642833926,109782.93642833926,28826041213.676586,14.941821577231167,True,False,109689.45523825688,109744.71045737737,109799.96567649786,False,False,False,False,4.481485093900119,-2.118686628529991,6.60017172243011,False,False,109747.85299054677,False,False,43.842916970152196,False,False,False,BUY,0.0,10000.0,10000.0,
2025-05-26 12:31:51.927,109801.53232567206,109801.53232567206,109801.53232567206,109801.53232567206,28717237469.09084,15.21524462947647,True,False,109690.11644733464,109749.27643049153,109808.43641364842,False,False,False,False,7.949334828823339,1.237320523921119,6.712014304902221,False,False,109746.70331167181,False,False,47.21676160860351,False,False,False,BUY,0.0,10000.0,10000.0,
2025-05-26 12:35:38.602,109803.66487397232,109803.66487397232,109803.66487397232,109803.66487397232,28701436613.316364,12.918027482893583,True,False,109693.79127473015,109754.96910513245,109816.14693553475,False,False,True,False,10.520788765090401,4.331809937644213,6.1889788274461885,False,False,109747.70087124275,False,False,47.596807824992204,False,False,False,BUY,0.0,10000.0,10000.0,
2025-05-26 12:41:09.692,109798.00740045721,109798.00740045721,109798.00740045721,109798.00740045721,28533740676.355064,11.963092636223466,True,False,109706.97207051229,109762.57085409587,109818.16963767946,False,False,False,False,11.383546768251108,6.682388881179844,4.701157887071264,False,False,109751.57453603242,False,False,46.65865700296033,False,False,False,BUY,0.0,10000.0,10000.0,
2025-05-26 12:46:34.713,109794.98631548676,109794.98631548676,109794.98631548676,109794.98631548676,28493564736.888676,11.733893082450127,True,False,109717.71965466908,109768.70275997002,109819.68586527096,False,False,False,False,11.36689891036076,8.24389222424015,3.1230066861206094,False,False,109755.01111502985,False,False,46.147377167720826,False,False,False,BUY,0.0,10000.0,10000.0,
2025-05-26 12:51:33.105,109783.94014899746,109783.94014899746,109783.94014899746,109783.94014899746,28467267817.80484,11.597863309726693,True,False,109728.86665913177,109773.68292949667,109818.49919986157,False,False,False,False,9.674986665559118,8.720923704679807,0.9540629608793108,False,False,109757.63939626233,False,False,44.27988844628102,False,False,False,BUY,0.0,10000.0,10000.0,
2025-05-26 12:56:32.514,109869.6891355584,109869.6891355584,109869.6891355584,109869.6891355584,28522007347.817028,15.67455058867407,False,True,109738.28592719219,109785.24307034787,109832.20021350356,False,True,True,False,19.543198734492762,12.328348714617459,7.214850019875303,False,False,109764.47171659225,False,False,58.126512582826614,False,False,False,HOLD,0.0,10000.0,10000.0,
2025-05-26 13:06:14.510,109909.39904642593,109909.39904642593,109909.39904642593,109909.39904642593,28558502070.483624,16.66738097317284,False,True,109736.43342251141,109797.5388476132,109858.644272715,False,True,True,False,31.340343064133776,18.66568016445623,12.674662899677546,False,False,109774.02793119561,False,False,62.65088692147317,False,False,False,HOLD,0.0,10000.0,10000.0,
2025-05-26 13:11:51.975,109874.48349591932,109874.48349591932,109874.48349591932,109874.48349591932,28600787501.488594,18.521448779781558,False,True,109741.21140375877,109805.78623581244,109870.3610678661,False,True,False,False,34.463749734466546,23.93170335445967,10.532046380006875,False,False,109783.55304769131,False,False,56.955163678314584,False,False,False,SELL,0.0,10000.0,10000.0,
2025-05-26 13:15:25.597,109872.63529763678,109872.63529763678,109872.63529763678,109872.63529763678,28600129263.056767,17.61273636029468,False,True,109746.90047998902,109813.31317071193,109879.72586143484,False,False,False,False,35.73328902517096,27.865565244696768,7.8677237804741935,False,False,109792.03442620442,False,False,56.668107809880645,False,False,False,SELL,0.0,10000.0,10000.0,
2025-05-26 13:22:26.860,109873.9551058231,109873.9551058231,109873.9551058231,109873.9551058231,28595732498.17627,16.74977023090053,False,True,109751.76094232641,109819.95674801347,109888.15255370054,False,False,False,False,36.08236658801616,30.604499025803232,5.477867562212925,False,False,109800.27030119067,False,False,56.831652856956254,False,False,False,SELL,0.0,10000.0,10000.0,
2025-05-26 13:26:32.588,109820.26080232993,109820.26080232993,109820.26080232993,109820.26080232993,28562796443.226295,20.014241490005848,False,True,109755.2532869077,109822.12728281559,109889.00127872349,False,False,False,False,28.54948528308887,29.919494444898447,-1.3700091618095769,False,True,109806.46899016765,False,False,48.92403300875953,False,False,False,SELL,0.0,10000.0,10000.0,
2025-05-26 13:32:12.861,109844.14419593204,109844.14419593204,109844.14419593204,109844.14419593204,28653789969.25991,21.520849575448665,False,True,109761.48894776062,109826.42282424893,109891.35670073725,False,False,False,False,25.782651494373567,28.54054679472349,-2.7578953003499223,False,False,109812.42808059196,False,False,52.04800001712721,False,False,False,SELL,0.0,10000.0,10000.0,
2025-05-26 13:36:25.149,109867.57830891617,109867.57830891617,109867.57830891617,109867.57830891617,28677813058.79142,22.275614564951475,False,True,109769.16795943711,109832.46669857494,109895.76543771276,False,False,False,False,26.382649480176042,27.821247689874344,-1.438598209698302,False,False,109818.26836239123,False,False,54.89719561991643,False,False,False,SELL,0.0,10000.0,10000.0,
2025-05-26 13:41:32.936,109864.32199880769,109864.32199880769,109864.32199880769,109864.32199880769,28711305132.293365,22.018838942839857,False,True,109775.64930949929,109837.43565868496,109899.22200787063,False,False,False,False,25.84631138558325,27.16293558844398,-1.31662420286073,False,False,109823.4978986244,False,False,54.42419556503857,False,False,False,SELL,0.0,10000.0,10000.0,
2025-05-26 13:45:24.591,109871.38128001346,109871.38128001346,109871.38128001346,109871.38128001346,28691409170.01061,21.194794933766907,False,True,109784.66696429587,109843.33198212991,109901.99699996394,False,False,False,False,25.8719110450038,26.73259407396392,-0.8606830289601213,False,False,109828.35189031006,False,False,55.30301644424987,False,False,False,SELL,0.0,10000.0,10000.0,
2025-05-26 13:51:02.037,109860.40527474385,109860.40527474385,109860.40527474385,109860.40527474385,28683530560.4661,21.826470431577555,False,True,109790.94970273325,109847.25684540135,109903.56398806945,False,False,False,False,23.926053323433734,25.797080490453858,-1.8710271670201237,False,False,109831.98701503237,False,False,53.611092259702716,False,False,False,SELL,0.0,10000.0,10000.0,
2025-05-26 13:56:12.266,109809.72177197946,109809.72177197946,109809.72177197946,109809.72177197946,28705172516.629482,25.04261537795537,False,True,109792.0627092451,109847.66063860182,109903.25856795855,False,False,False,False,15.411430261883652,22.335197080930456,-6.923766819046804,False,False,109833.48754990974,False,True,46.67082401507079,False,False,False,SELL,0.0,10000.0,10000.0,
2025-05-26 14:03:11.609,109689.0102145158,109689.0102145158,109689.0102145158,109689.0102145158,28794905368.198174,33.449077698898954,False,True,109759.07516124881,109840.39415953908,109921.71315782935,True,False,False,True,-6.771364908418036,12.633009751147627,-19.40437465956566,False,False,109829.09205093421,False,False,35.235257642793655,False,False,False,HOLD,0.0,10000.0,10000.0,
2025-05-26 14:07:09.942,109699.13942279729,109699.13942279729,109699.13942279729,109699.13942279729,28790407183.500645,33.38358068405484,False,True,109737.10392716735,109834.0043666931,109930.90480621885,True,False,False,False,-20.98927626645309,1.4255810786140566,-22.414857345067144,False,False,109824.55964221622,False,False,36.60725974890979,False,False,False,HOLD,0.0,10000.0,10000.0,
2025-05-26 14:11:13.820,109697.4058518552,109697.4058518552,109697.4058518552,109697.4058518552,28789506381.85657,27.38247956842263,False,True,109719.12336640472,109828.2354135503,109937.34746069588,True,False,False,False,-30.845959749043686,-9.331599197271856,-21.51436055177183,False,False,109820.28311339203,False,False,36.46808143723353,False,False,False,HOLD,0.0,10000.0,10000.0,
2025-05-26 14:16:35.755,109700.9690686794,109700.9690686794,109700.9690686794,109700.9690686794,28803527914.056286,24.80057285104184,False,True,109698.97337381529,109816.9874090917,109935.00144436811,False,False,False,False,-36.72428404771199,-18.462494147418568,-18.261789900293422,False,False,109815.25495054238,False,False,36.98642237120439,False,False,False,SELL,0.0,10000.0,10000.0,
2025-05-26 14:21:57.228,109695.00274054315,109695.00274054315,109695.00274054315,109695.00274054315,28819676072.545948,22.732771253160276,False,True,109682.47033661739,109802.69432203284,109922.91830744829,False,False,False,False,-40.92222746774496,-25.9490719208607,-14.97315554688426,False,False,109809.82184387092,False,False,36.4620903528215,False,False,False,SELL,0.0,10000.0,10000.0,
2025-05-26 14:26:00.192,109652.47121114709,109652.47121114709,109652.47121114709,109652.47121114709,28858994212.03544,25.63872347555402,False,True,109658.57114980319,109787.89350304802,109917.21585629285,True,False,False,True,-48.648706928506726,-33.515616923409375,-15.133090005097351,False,False,109802.54503440543,False,False,32.95632320627554,True,False,False,HOLD,0.0,10000.0,10000.0,
2025-05-26 14:31:39.011,109657.85730416216,109657.85730416216,109657.85730416216,109657.85730416216,28925987012.49649,25.929172391893058,False,True,109640.18271840175,109773.57497014973,109906.9672218977,False,False,False,False,-52.42180732447014,-39.81768039042963,-12.604126934040508,False,False,109795.68858383918,False,False,33.80473688272693,True,False,False,HOLD,0.0,10000.0,10000.0,
2025-05-26 14:36:52.306,109625.21645209825,109625.21645209825,109625.21645209825,109625.21645209825,28937428255.85873,24.425354432659724,True,False,109618.9758471427,109756.99239323473,109895.00893932676,False,False,False,True,-58.31680217193207,-45.98405431759711,-12.332747854334954,False,False,109787.75239899421,False,False,31.279653073264086,True,False,False,HOLD,0.0,10000.0,10000.0,
2025-05-26 14:40:33.013,109658.88399762473,109658.88399762473,109658.88399762473,109658.88399762473,27328338273.80045,25.124222427257337,False,True,109605.97298641416,109746.23393958774,109886.49489276131,False,False,False,False,-56.885872304599616,-49.61799364659795,-7.267878658001663,False,False,109777.21214209753,False,False,36.4348326216406,False,False,False,SELL,0.0,10000.0,10000.0,
2025-05-26 14:46:08.497,109657.19720446141,109657.19720446141,109657.19720446141,109657.19720446141,27315909440.06306,23.570842440056108,True,False,109595.8140233636,109733.770806823,109871.7275902824,False,False,False,False,-54.94639226219442,-51.394126518463445,-3.5522657437309775,False,False,109764.60204999932,False,False,36.29125485009443,False,False,False,BUY,0.0,10000.0,10000.0,
2025-05-26 14:50:33.260,109638.14891737324,109638.14891737324,109638.14891737324,109638.14891737324,27281982642.162052,24.698840795747987,True,False,109587.86121507651,109718.47551405347,109849.08981303043,False,False,False,False,-54.966304834451876,-52.584852623792926,-2.3814522106589493,False,False,109752.785321072,False,False,34.66734647670691,True,False,False,BUY,0.0,10000.0,10000.0,
2025-05-26 14:56:43.414,109642.93297759493,109642.93297759493,109642.93297759493,109642.93297759493,28108128250.6731,24.53632501117058,True,False,109585.25311386031,109703.71624597262,109822.17937808494,False,False,False,False,-53.24174410219712,-52.80381644992766,-0.4379276522694582,False,False,109741.30020506991,False,False,35.43118134805988,False,False,False,BUY,0.0,10000.0,10000.0,
2025-05-26 15:01:16.270,109655.67460232694,109655.67460232694,109655.67460232694,109655.67460232694,28135666082.28477,24.662440687056264,True,False,109592.44419475216,109689.33580079352,109786.22740683488,False,False,False,False,-49.273624294335605,-51.627085731396974,2.3534614370613696,True,False,109730.3861798951,False,False,37.48040749773933,False,False,False,BUY,0.0,10000.0,10000.0,
2025-05-26 15:05:33.384,109657.7349115193,109657.7349115193,109657.7349115193,109657.7349115193,28056866318.995686,21.189355431911412,True,False,109609.45338647762,109675.82444324523,109742.19550001285,False,False,False,False,-45.20191061111109,-49.48536069130168,4.28345008019059,False,False,109722.25988535458,False,False,37.81632098867543,False,False,False,BUY,0.0,10000.0,10000.0,
2025-05-26 15:10:28.304,109657.56233547552,109657.56233547552,109657.56233547552,109657.56233547552,27936281591.599174,12.579428187634871,True,False,109629.221072156,109665.68048081164,109702.13988946729,False,False,False,False,-41.432412727488554,-46.80104470336397,5.368631975875417,False,False,109712.93079233174,False,False,37.79841454278766,False,False,False,BUY,0.0,10000.0,10000.0,
2025-05-26 15:16:08.790,109657.39724730194,109657.39724730194,109657.39724730194,109657.39724730194,27664574269.58965,11.867705322784397,True,False,109628.32901746607,109663.57294966404,109698.81688186202,False,False,False,False,-37.95177099968714,-43.85128680213836,5.899515802451219,False,False,109702.42173925103,False,False,37.78040061047805,False,False,False,BUY,0.0,10000.0,10000.0,
2025-05-26 15:21:26.933,109680.63562240063,109680.63562240063,109680.63562240063,109680.63562240063,27514993757.321724,13.403762762541842,True,False,109629.44625711761,109662.33936297093,109695.23246882425,False,False,False,False,-31.672504946865956,-39.7916928503809,8.119187903514941,False,False,109693.23742043068,False,False,41.88428146694557,False,False,False,BUY,0.0,10000.0,10000.0,
2025-05-26 15:26:07.179,109745.69459214898,109745.69459214898,109745.69459214898,109745.69459214898,27496856774.586895,17.796316542838344,True,False,109621.10631085194,109665.55861232385,109710.01091379575,False,True,False,False,-18.049674236564897,-32.54435331244223,14.494679075877336,False,False,109686.95308603747,True,False,51.34224106825272,False,False,False,HOLD,0.0,10000.0,10000.0,
2025-05-26 15:31:43.337,109780.24753642861,109780.24753642861,109780.24753642861,109780.24753642861,27522890431.700325,19.838217695935914,True,False,109609.02871118384,109670.84384350713,109732.65897583042,False,True,False,False,-3.5154745009203907,-22.86806037526829,19.3525858743479,False,False,109682.94519912169,False,False,55.400057655353386,False,False,False,HOLD,0.0,10000.0,10000.0,
2025-05-26 15:36:06.690,109907.3674505795,109907.3674505795,109907.3674505795,109907.3674505795,27483308992.984734,25.88024517842444,False,True,109574.38949118386,109685.00149084287,109795.61349050188,False,True,True,False,23.524766049173195,-7.403784900454464,30.92855094962766,False,False,109687.82748305172,False,False,66.28769570694008,False,False,False,HOLD,0.0,10000.0,10000.0,
2025-05-26 15:42:39.499,110161.3402198263,110161.3402198263,110161.3402198263,110161.3402198263,27481568692.007755,43.63643633783379,False,True,109505.01875583736,109718.9260914215,109932.83342700564,False,True,True,False,75.51883985339373,20.237090017494932,55.28174983589879,False,False,109711.44398331721,False,False,77.72401465987046,False,True,False,HOLD,0.0,10000.0,10000.0,
2025-05-26 15:46:50.135,110095.08991208185,110095.08991208185,110095.08991208185,110095.08991208185,27318618932.3743,46.037111743587175,False,True,109491.46306213552,109748.07493194946,110004.68680176341,False,True,False,False,102.05715789287933,47.5104459759564,54.54671191692293,False,False,109731.24150778147,False,False,71.10107039917608,False,True,False,SELL,0.0,10000.0,10000.0,
2025-05-26 15:50:21.652,110106.5690235363,110106.5690235363,110106.5690235363,110106.5690235363,27070288479.695995,44.452223595585174,False,True,109494.5150118984,109780.16510337868,110065.81519485895,False,True,False,False,120.26722249780141,71.7627048165714,48.50451768123001,False,False,109751.69966636552,False,False,71.54332944878179,False,True,False,SELL,0.0,10000.0,10000.0,
2025-05-26 15:56:01.433,110094.41474441695,110094.41474441695,110094.41474441695,110094.41474441695,25560623365.09827,45.19990116387323,False,True,109504.12567306276,109809.20048649816,110114.27529993355,False,False,False,False,129.11736844523693,90.88092602612659,38.23644241911035,False,False,109771.37195015237,False,False,70.34350881456771,False,True,False,SELL,0.0,10000.0,10000.0,
2025-05-26 16:07:55.522,110115.91870103539,110115.91870103539,110115.91870103539,110115.91870103539,25501801953.614002,45.375306130321405,False,True,109520.05993429098,109839.78191960309,110159.5039049152,False,False,False,False,135.59036759140145,105.78407321455154,29.806294376849905,False,False,109792.417748177,False,False,71.24171436931061,False,True,False,SELL,0.0,10000.0,10000.0,
2025-05-26 16:11:36.410,110161.75234266759,110161.75234266759,110161.75234266759,110161.75234266759,25446090701.305077,48.30741908821489,False,True,109543.915215815,109874.68881462273,110205.46241343046,False,False,True,False,143.44659533147933,118.33824725352748,25.108348077951845,False,False,109817.88180475302,False,False,73.0715406531331,False,True,False,HOLD,0.0,10000.0,10000.0,
2025-05-26 16:15:44.874,110146.9518640026,110146.9518640026,110146.9518640026,110146.9518640026,25424548308.062172,48.4544800834275,False,True,109576.67195472443,109908.29007371656,110239.9081927087,False,False,False,False,144.16009561932879,126.94553004212793,17.214565577200858,False,False,109842.33653274504,False,False,71.52461239513153,False,True,False,SELL,0.0,10000.0,10000.0,
2025-05-26 16:21:35.003,109929.26541826245,109929.26541826245,109929.26541826245,109929.26541826245,25587389989.12071,63.85634697969778,False,True,109611.91320877873,109926.52946144559,110241.14571411246,False,False,False,False,113.16717677375709,122.35274561933765,-9.185568845580562,False,True,109857.53898105325,False,False,53.86869202842031,False,False,False,SELL,0.0,10000.0,10000.0,
2025-05-26 16:26:43.521,109849.01081169161,109849.01081169161,109849.01081169161,109849.01081169161,27537839655.19285,69.57649201734499,False,True,109642.72519974352,109939.28118812376,110235.83717650399,False,False,False,False,78.42830244892684,107.71126456253405,-29.282962113607212,False,False,109867.0453217566,False,True,49.159392322003946,False,False,False,SELL,0.0,10000.0,10000.0,
2025-05-26 16:31:24.428,109589.35960619718,109589.35960619718,109589.35960619718,109589.35960619718,27748799421.766895,88.11121468311987,False,True,109626.80720050177,109934.73433950519,110242.6614785086,True,False,False,True,18.18543902404781,77.86932271637198,-59.68388369232417,False,False,109863.65344184339,False,False,37.88118199737947,False,False,False,HOLD,0.0,10000.0,10000.0,
2025-05-26 16:36:13.380,109538.09881164346,109538.09881164346,109538.09881164346,109538.09881164346,27744323857.444653,90.11281607276449,False,True,109598.77396420983,109926.78111046129,110254.78825671275,True,False,False,True,-31.509123066731263,41.409840788670905,-72.91896385540217,False,False,109858.6509365569,False,False,36.15732452461368,False,False,False,HOLD,0.0,10000.0,10000.0,
2025-05-26 16:41:38.646,109557.46254868398,109557.46254868398,109557.46254868398,109557.46254868398,26241432485.64965,86.84887087934787,False,True,109572.72327705674,109918.56957221353,110264.41586737032,True,False,False,False,-63.46743133637938,6.450750080320814,-69.9181814167002,False,False,109854.37741511136,False,False,37.29202400237993,False,False,False,HOLD,0.0,10000.0,10000.0,
2025-05-26 16:45:36.339,109581.6125149401,109581.6125149401,109581.6125149401,109581.6125149401,26271666516.82536,86.10580102052647,False,True,109543.26056938863,109907.63076706626,110272.0009647439,False,False,False,False,-81.61083694115223,-22.903112260170197,-58.70772468098203,False,False,109850.67431074202,False,False,38.7218370632794,False,False,False,SELL,0.0,10000.0,10000.0,
2025-05-26 16:52:20.868,109511.1693967974,109511.1693967974,109511.1693967974,109511.1693967974,26391040959.871735,82.05745844851273,False,True,109496.44497753549,109889.69222442417,110282.93947131286,False,False,False,True,-102.04091021697968,-49.28237824577336,-52.758531971206324,False,False,109843.34603500592,False,False,36.18832271024502,False,False,False,SELL,0.0,10000.0,10000.0,
2025-05-26 16:56:56.938,109483.94424083216,109483.94424083216,109483.94424083216,109483.94424083216,26407376822.558777,65.8612003569724,False,True,109438.22545421268,109861.46401044102,110284.70256666937,False,False,False,True,-118.00000452427776,-72.1882536719415,-45.81175085233626,False,False,109834.66513027374,False,False,35.250036810009576,False,False,False,SELL,0.0,10000.0,10000.0,
2025-05-26 17:00:59.482,109470.221517873,109470.221517873,109470.221517873,109470.221517873,26416840061.599556,62.10923001516598,True,False,109386.2489580961,109815.3894303108,110244.5299025255,False,False,False,True,-128.70234786701621,-91.02628507029974,-37.67606279671648,False,False,109825.3063438023,False,False,34.77169438211506,True,False,False,HOLD,0.0,10000.0,10000.0,
2025-05-26 17:05:57.509,109528.43917231164,109528.43917231164,109528.43917231164,109528.43917231164,26434195016.76922,65.44769737117998,True,False,109351.72365480673,109777.61271432611,110203.50177384549,False,False,False,False,-126.02487140797894,-102.6924805161928,-23.332390891786133,False,False,109817.69652129787,False,False,38.49865452773669,False,False,False,BUY,0.0,10000.0,10000.0,
2025-05-26 17:11:16.497,109496.38367526607,109496.38367526607,109496.38367526607,109496.38367526607,26377460192.36214,66.86921293733862,False,True,109321.3474985514,109736.9336911081,110152.5198836648,False,False,False,False,-125.79505692963721,-110.39333932067429,-15.401717608962926,False,False,109805.23097545371,False,False,37.26458632625467,False,False,False,SELL,0.0,10000.0,10000.0,
